time_utc,site_lat,site_lon,daily_station_precip_mm,nearest_gp_lat,nearest_gp_lon,cape_255,cin_255,pwat,nearest_px_lat,nearest_px_lon,nearest_px_precip,nearest_px_err,nearest_px_pqi,nearest_px_plp,sw_px_lat,sw_px_lon,sw_px_precip,se_px_lat,se_px_lon,se_px_precip,nw_px_lat,nw_px_lon,nw_px_precip,ne_px_lat,ne_px_lon,ne_px_precip,interp_precip,station_id
2024-06-19 00:00:00+00:00,973.3872,4120.3536,0,972,4116,76192,-5125.325623,3080.57023,972,4120.799927,2.949999931,29.15999925,26.84800124,4800,972,4116,3.299999949,972,4120.799927,2.949999931,976.8000182,4116,1.859999947,976.8000182,4120.799927,1.299999983,2.511344885,Bakul
2024-06-20 00:00:00+00:00,973.3872,4120.3536,2.4,972,4116,56874,-1841.445679,3059.719433,972,4120.799927,48.57999811,203.9799958,26.53900111,4800,972,4116,49.59999943,972,4120.799927,48.57999811,976.8000182,4116,47.48999938,976.8000182,4120.799927,44.96999875,47.67188633,Bakul
2024-06-21 00:00:00+00:00,973.3872,4120.3536,73.2,972,4116,6023.5,-4142.790527,3177.692238,972,4120.799927,49.72999889,176.8499977,26.87300122,4800,972,4116,38.48999911,972,4120.799927,49.72999889,976.8000182,4116,38.80000002,976.8000182,4120.799927,42.5899989,46.8214142,Bakul
2024-06-22 00:00:00+00:00,973.3872,4120.3536,0,972,4116,32671.5,-875.4111938,3144.385101,972,4120.799927,2.199999937,25.71999945,27.10500139,4800,972,4116,1.87999995,972,4120.799927,2.199999937,976.8000182,4116,2.779999911,976.8000182,4120.799927,3.749999908,2.600718448,Bakul
2024-06-23 00:00:00+00:00,973.3872,4120.3536,23.6,972,4116,50213,-1192.866638,3108.443848,972,4120.799927,6.479999825,40.25999875,28.6880013,4800,972,4116,4.619999946,972,4120.799927,6.479999825,976.8000182,4116,8.359999895,976.8000182,4120.799927,6.08999984,6.305309193,Bakul
2024-06-24 00:00:00+00:00,973.3872,4120.3536,0,972,4116,75983.5,-1272.714111,3147.038132,972,4120.799927,0.02,11.74999976,27.62200126,4800,972,4116,0,972,4120.799927,0.02,976.8000182,4116,0,976.8000182,4120.799927,0,0.012897479,Bakul
2024-06-25 00:00:00+00:00,973.3872,4120.3536,5.6,972,4116,67188,-1600.546997,3246.787868,972,4120.799927,0.04,12.05999978,27.69000128,4800,972,4116,8.199999718,972,4120.799927,0.04,976.8000182,4116,16.96999946,976.8000182,4120.799927,30.99999979,9.149936415,Bakul
2024-06-26 00:00:00+00:00,973.3872,4120.3536,150.4,972,4116,42018.5,-366.9371948,3299.274372,972,4120.799927,0,11.51999976,29.21100125,4800,972,4116,0,972,4120.799927,0,976.8000182,4116,0.01,976.8000182,4120.799927,4.899999918,1.284667747,Bakul
2024-06-27 00:00:00+00:00,973.3872,4120.3536,41.6,972,4116,39677.5,-152.6674194,3389.607307,972,4120.799927,0.159999996,12.80999974,26.77200124,4800,972,4116,1.989999975,972,4120.799927,0.159999996,976.8000182,4116,0.98999998,976.8000182,4120.799927,0.349999988,0.353121956,Bakul
2024-06-28 00:00:00+00:00,973.3872,4120.3536,0,972,4116,49862,-1159.757996,3465.793568,972,4120.799927,14.05999948,80.56999812,26.46400121,4800,972,4116,4.399999887,972,4120.799927,14.05999948,976.8000182,4116,2.289999932,976.8000182,4120.799927,4.599999883,10.62519348,Bakul
2024-06-29 00:00:00+00:00,973.3872,4120.3536,48.8,972,4116,32570,-1278.327148,3553.60474,972,4120.799927,47.93999892,216.0299949,28.46000132,4800,972,4116,61.4399987,972,4120.799927,47.93999892,976.8000182,4116,63.44999818,976.8000182,4120.799927,43.48000009,48.08050801,Bakul
2024-06-30 00:00:00+00:00,973.3872,4120.3536,45.2,972,4116,36886,-826.625061,3471.718372,972,4120.799927,47.03999874,183.3699963,27.72900126,4800,972,4116,63.55999929,972,4120.799927,47.03999874,976.8000182,4116,57.24999795,976.8000182,4120.799927,49.55999875,49.06736574,Bakul
2024-07-01 00:00:00+00:00,973.3872,4120.3536,38.8,972,4116,19558.5,-1269.931412,3347.299582,972,4120.799927,32.11999927,153.5299968,27.14900133,4800,972,4116,34.10999899,972,4120.799927,32.11999927,976.8000182,4116,35.93999887,976.8000182,4120.799927,36.95999974,33.62293465,Bakul
2024-07-02 00:00:00+00:00,973.3872,4120.3536,0,972,4116,17291.5,-2175.268112,3336.682897,972,4120.799927,5.009999887,45.64999838,28.62500125,4800,972,4116,5.859999842,972,4120.799927,5.009999887,976.8000182,4116,4.129999913,976.8000182,4120.799927,7.099999907,5.590389148,Bakul
2024-07-03 00:00:00+00:00,973.3872,4120.3536,0.8,972,4116,14625,-1862.571716,3452.051628,972,4120.799927,51.08999851,214.4599944,28.0240013,4800,972,4116,56.07999858,972,4120.799927,51.08999851,976.8000182,4116,53.04999835,976.8000182,4120.799927,60.27999924,53.88154817,Bakul
2024-07-04 00:00:00+00:00,973.3872,4120.3536,11.6,972,4116,40156,-1242.741089,3392.772503,972,4120.799927,42.93999931,179.3799953,27.91800147,4800,972,4116,59.65999907,972,4120.799927,42.93999931,976.8000182,4116,61.17999776,976.8000182,4120.799927,88.23999769,56.41001173,Bakul
2024-07-05 00:00:00+00:00,973.3872,4120.3536,5.6,972,4116,55691,-1256.96698,3270.175636,972,4120.799927,12.27999959,76.90999853,26.84300131,4800,972,4116,10.69999965,972,4120.799927,12.27999959,976.8000182,4116,8.419999717,976.8000182,4120.799927,8.64999975,11.12026745,Bakul
2024-07-06 00:00:00+00:00,973.3872,4120.3536,0,972,4116,68390.5,-1004.061951,3273.419956,972,4120.799927,11.37999983,71.449998,26.81300124,4800,972,4116,9.349999828,972,4120.799927,11.37999983,976.8000182,4116,5.77999996,976.8000182,4120.799927,5.979999836,9.679787042,Bakul
2024-07-07 00:00:00+00:00,973.3872,4120.3536,80.8,972,4116,53589.5,-299.4654541,3136.239792,972,4120.799927,28.81999937,117.7599976,28.11100131,4800,972,4116,34.36999948,972,4120.799927,28.81999937,976.8000182,4116,36.9299986,976.8000182,4120.799927,19.67999985,27.00917949,Bakul
2024-07-08 00:00:00+00:00,973.3872,4120.3536,0.4,972,4116,48603.5,-80.77423096,3073.315136,972,4120.799927,0,11.51999976,27.6870012,4800,972,4116,0,972,4120.799927,0,976.8000182,4116,0,976.8000182,4120.799927,0,0,Bakul
2024-07-09 00:00:00+00:00,973.3872,4120.3536,0,972,4116,50130.5,-126.5612183,3134.841515,972,4120.799927,3.919999883,34.77999997,28.05000136,4800,972,4116,3.389999886,972,4120.799927,3.919999883,976.8000182,4116,1.559999935,976.8000182,4120.799927,1.609999996,3.216018513,Bakul
