time_utc,site_lat,site_lon,daily_station_precip_mm,nearest_gp_lat,nearest_gp_lon,cape_255,cin_255,pwat,nearest_px_lat,nearest_px_lon,nearest_px_precip,nearest_px_err,nearest_px_pqi,nearest_px_plp,sw_px_lat,sw_px_lon,sw_px_precip,se_px_lat,se_px_lon,se_px_precip,nw_px_lat,nw_px_lon,nw_px_precip,ne_px_lat,ne_px_lon,ne_px_precip,interp_precip,station_id
2024-06-28 00:00:00+00:00,943.536,3502.608,126.492,948,3504,32221,-83,3436.24395,943.1999818,3501.599854,74.47999817,307.3599917,26.71800143,4800,943.1999818,3501.599854,74.47999817,943.1999818,3506.39978,42.50999857,948,3501.599854,50.89999908,948,3506.39978,33.02999916,66.32172517,GEV
2024-06-29 00:00:00+00:00,943.536,3502.608,78.74,948,3504,46589,-141,3357.203129,943.1999818,3501.599854,19.2399995,123.8199971,27.5380013,4800,943.1999818,3501.599854,19.2399995,943.1999818,3506.39978,27.45999904,948,3501.599854,36.14999917,948,3506.39978,27.71999941,21.90542129,GEV
2024-06-30 00:00:00+00:00,943.536,3502.608,187.452,948,3504,31038.5,-249.5,3441.72876,943.1999818,3501.599854,87.09999775,375.9699928,25.26300103,4800,943.1999818,3501.599854,87.09999775,943.1999818,3506.39978,106.0299979,948,3501.599854,114.9799973,948,3506.39978,112.9299992,92.71918151,GEV
2024-07-01 00:00:00+00:00,943.536,3502.608,154.432,948,3504,44485.25,-9.25,3288.490252,943.1999818,3501.599854,77.26999828,334.7299938,26.81200126,4800,943.1999818,3501.599854,77.26999828,943.1999818,3506.39978,74.21999821,948,3501.599854,69.28999838,948,3506.39978,65.40999822,76.05857476,GEV
2024-07-02 00:00:00+00:00,943.536,3502.608,50.8,948,3504,64900.75,-84.75,3054.540208,943.1999818,3501.599854,66.01999824,209.8399953,27.14500123,4800,943.1999818,3501.599854,66.01999824,943.1999818,3506.39978,45.78999847,948,3501.599854,72.2199985,948,3506.39978,53.54999911,62.22781324,GEV
2024-07-03 00:00:00+00:00,943.536,3502.608,14.732,948,3504,62302.5,-254.5,3101.955982,943.1999818,3501.599854,0.949999971,20.02999936,28.0570012,4800,943.1999818,3501.599854,0.949999971,943.1999818,3506.39978,0.439999988,948,3501.599854,1.20999995,948,3506.39978,0.939999962,0.864607848,GEV
2024-07-04 00:00:00+00:00,943.536,3502.608,42.164,948,3504,47859,-351,3146.241114,943.1999818,3501.599854,15.77999953,93.29999879,27.93900132,4800,943.1999818,3501.599854,15.77999953,943.1999818,3506.39978,31.8699992,948,3501.599854,20.70999931,948,3506.39978,27.61999947,19.36967565,GEV
2024-07-05 00:00:00+00:00,943.536,3502.608,102.616,948,3504,41532.5,-310,3104.944407,943.1999818,3501.599854,90.66999748,330.4699945,27.11700132,4800,943.1999818,3501.599854,90.66999748,943.1999818,3506.39978,72.47999785,948,3501.599854,79.4099981,948,3506.39978,68.32999881,86.16570087,GEV
2024-07-06 00:00:00+00:00,943.536,3502.608,63.5,948,3504,32118,-458,3290.849758,943.1999818,3501.599854,66.79999822,288.959993,27.6410014,4800,943.1999818,3501.599854,66.79999822,943.1999818,3506.39978,72.29999844,948,3501.599854,56.55999828,948,3506.39978,54.44999864,67.12653683,GEV
2024-07-07 00:00:00+00:00,943.536,3502.608,81.28,948,3504,64105.5,-254.5,3016.057726,943.1999818,3501.599854,37.88999942,159.8199955,28.66200146,4800,943.1999818,3501.599854,37.88999942,943.1999818,3506.39978,43.41999987,948,3501.599854,12.3599998,948,3506.39978,12.63999942,37.1872472,GEV
2024-07-08 00:00:00+00:00,943.536,3502.608,116.84,948,3504,38610.5,-149,3233.745436,943.1999818,3501.599854,86.15999874,331.0199909,27.43700123,4800,943.1999818,3501.599854,86.15999874,943.1999818,3506.39978,79.60999849,948,3501.599854,99.90999769,948,3506.39978,85.15999828,85.62616068,GEV
2024-07-09 00:00:00+00:00,943.536,3502.608,8.636,948,3504,25848,-613.5,3363.584785,943.1999818,3501.599854,29.16999928,143.6099955,26.07900113,4800,943.1999818,3501.599854,29.16999928,943.1999818,3506.39978,17.19999941,948,3501.599854,13.78999968,948,3506.39978,12.40999974,25.7349249,GEV
2024-07-10 00:00:00+00:00,943.536,3502.608,13.716,948,3504,22796.5,-933.5,3140.689648,943.1999818,3501.599854,3.879999912,38.37999923,27.33500126,4800,943.1999818,3501.599854,3.879999912,943.1999818,3506.39978,2.059999965,948,3501.599854,4.159999913,948,3506.39978,2.469999973,3.519237424,GEV
